"PROBEID","t","p","padj","SYMBOL"
"206367_at",-4.28686741614967,3.79279265544973e-05,5.72659324999363e-05,"REN"
"1569582_at",-4.31667244455507,3.10702454473354e-05,4.70044918773424e-05,"AADACP1"
"219795_at",-4.37997751637962,2.8586380179376e-05,4.33324238164601e-05,"SLC6A14"
"1553486_a_at",-4.39103384616373,2.64474399096234e-05,4.01696731166999e-05,"C17orf78"
"1556834_at",-4.41171398740973,2.13941998645298e-05,3.27217981944007e-05,"DSG2-AS1"
"207052_at",-4.44805023928466,2.0271430690195e-05,3.11289472283737e-05,"HAVCR1"
"204818_at",-4.45435413918022,1.9264202824644e-05,2.96119422937048e-05,"HSD17B2"
"215657_at",-4.48834862174652,1.6021156996901e-05,2.47262009700155e-05,"SLC26A3"
"214385_s_at",-4.50457432455096,1.47710966815123e-05,2.2866075853787e-05,"MUC5AC"
"224355_s_at",-4.54101993490851,1.32454907317227e-05,2.05667812477358e-05,"MS4A8"
"209752_at",-4.57063773135566,1.3176327765154e-05,2.04801602116251e-05,"REG1A"
"203896_s_at",-4.6032745062448,1.31402590363899e-05,2.0444854252757e-05,"PLCB4"
"238878_at",-4.61125821857184,1.17298252974733e-05,1.83061799494715e-05,"ARX"
"213558_at",-4.61266259534955,9.35489556562434e-06,1.47046664383684e-05,"PCLO"
"232707_at",-4.65469664819878,8.80403040060558e-06,1.38672536453983e-05,"ISX"
"239697_x_at",-4.67476335969599,8.22481839144157e-06,1.29816463477289e-05,"C3orf67"
"205825_at",-4.69466412420046,6.81921645824894e-06,1.08188812410146e-05,"PCSK1"
"211357_s_at",-4.70516772585385,7.6127985562581e-06,1.20280645919826e-05,"ALDOB"
"39248_at",-4.70810520562379,6.78855805189515e-06,1.07814132546177e-05,"AQP3"
"238017_at",-4.73572903318351,7.36730611776021e-06,1.16642664594528e-05,"SDR16C5"
"1555772_a_at",-4.85714566164126,3.38230900128909e-06,5.42800322953208e-06,"CDC25A"
"1553319_at",-4.86526931517588,3.21123841688914e-06,5.17516422763923e-06,"OXGR1"
"232530_at",-4.87730990278209,3.28227392340559e-06,5.27299200077016e-06,"PLD1"
"208473_s_at",-4.90420794615587,3.40596437118211e-06,5.46024235840819e-06,"GP2"
"207529_at",-4.91829836016995,2.55008159232806e-06,4.13140202947541e-06,"DEFA5"
"207200_at",-4.96836182876698,2.64230779153239e-06,4.27629305373793e-06,"OTC"
"235210_s_at",-4.98028157149238,2.00666238106952e-06,3.26482476664977e-06,"SBSPON"
"1552367_a_at",-4.98345474906815,1.97702308014018e-06,3.22688948368295e-06,"SCIN"
"219970_at",-5.00046855480389,1.98077372782265e-06,3.22956823993235e-06,"GIPC2"
"207217_s_at",-5.00922011520612,2.95643583707371e-06,4.77458150480997e-06,"NOX1"
"203691_at",-5.0207785930393,1.99916582288864e-06,3.25608816472607e-06,"PI3"
"203892_at",-5.04161954983662,1.51324678491032e-06,2.4911621803201e-06,"WFDC2"
"206340_at",-5.09393957739448,1.21936954440688e-06,2.01604187093622e-06,"NR1H4"
"210147_at",-5.09472251876738,1.18110042213284e-06,1.954880806795e-06,"ART3"
"206268_at",-5.09889358658997,1.78106130146492e-06,2.91325304758845e-06,"LEFTY1"
"230645_at",-5.15721892508893,9.11198463807025e-07,1.51800309911704e-06,"FRMD3"
"1555019_at",-5.18422380531085,8.0009154480746e-07,1.33435746742944e-06,"CDHR1"
"205311_at",-5.25576270869445,9.39887830589923e-07,1.56409594416649e-06,"DDC"
"217564_s_at",-5.32948731101735,5.0719520665457e-07,8.50510253437181e-07,"CPS1"
"207245_at",-5.34087792806014,3.93043410594797e-07,6.61990606843381e-07,"UGT2B17"
