"Probeset_ID","bio_t_stats","bio_pvalue","bio_adjustp"
"223271_s_at",-0.361279030046919,0.718474411093386,0.765938074327093
"223272_s_at",-3.19733689812795,0.00176213286706099,0.0034617629215077
"223273_at",-3.14348119031216,0.00209046776015604,0.00404933475199848
"223274_at",-4.56145980218601,1.1765569759386e-05,3.21289761980204e-05
"223275_at",-2.45215333425315,0.015614439566018,0.0259121165104128
"223276_at",5.0941683043002,1.18424072352909e-06,3.71539654875362e-06
"223278_at",5.73174710303507,1.56409263018115e-07,5.48157028448571e-07
"223279_s_at",6.20035530746325,1.11146103718343e-08,4.43326588596723e-08
"223280_x_at",13.2829168406483,5.95036656640956e-26,1.69317953599779e-24
"223281_s_at",-2.38897860429281,0.0185913957774964,0.0303873699111946
"223282_at",1.7626754061218,0.080477982462102,0.114197680977975
"223283_s_at",3.19386827203187,0.0018348311410077,0.00359274764327618
"223284_at",5.93587068937562,3.09013005049507e-08,1.17225383618096e-07
"223285_s_at",0.912245672571899,0.36348347172346,0.429805694204149
"223286_at",0.138965904295582,0.889688894711445,0.912640255270875
"223287_s_at",0.957242781307178,0.340197357717306,0.40626679681811
"223288_at",-3.84820081787046,0.000184660283923964,0.000425767422404525
"223289_s_at",-3.36606024817505,0.00101714094471019,0.00208207784722355
"223290_at",-0.31994191290782,0.749551283731099,0.792476227713519
"223292_s_at",-2.87838232409989,0.0047024428446691,0.00854028383125991
"223293_at",-1.62089999629866,0.107872117866476,0.148410291330137
"223295_s_at",3.53484763884975,0.00058400785755294,0.00124869624361381
"223296_at",-3.88039106320396,0.000172435697861695,0.00039894566648354
"223298_s_at",-4.78051686097331,5.78931031284635e-06,1.65616351838445e-05
"223299_at",-2.65781497414114,0.0090486558266869,0.0156579507431668
"223300_s_at",3.8998852866395,0.00015483050547173,0.000361015107330564
"223301_s_at",4.8095721910031,4.15732055544848e-06,1.21233033422142e-05
"223302_s_at",-0.0245495039262273,0.980452002351976,0.984260075898138
"223303_at",3.51762387119382,0.000598764380187318,0.00127725419641608
"223306_at",-2.75658557761476,0.00688683337715282,0.0121932882763884
"223307_at",-3.94709428817889,0.000146579556229188,0.000343325140915609
"223308_s_at",-2.13550748959769,0.0348698040244279,0.0537375455441546
"223310_x_at",3.08289508184065,0.00249773875119245,0.00476855011122647
"223313_s_at",8.96345749090914,7.71550876062468e-15,6.2060222956311e-14
"223315_at",-2.79213675498042,0.00602205801497477,0.0107592253106254
"223316_at",8.84138513530824,4.62104889247805e-14,3.39153933859677e-13
"223318_s_at",-5.23644572319521,6.41742380424111e-07,2.08640269090505e-06
"223319_at",-7.17995718885704,6.84455868656436e-11,3.53111830044045e-10
"223320_s_at",-2.07954622856213,0.0397036498527188,0.0604077027128175
"223322_at",9.75043224307191,3.65678598958234e-17,3.90292065563957e-16
"223324_s_at",-1.01640368124861,0.311355796891106,0.376315618282852
"223330_s_at",3.88022550028652,0.000167345033398438,0.000388501014662123
"223333_s_at",3.29108292702289,0.00147746305965664,0.00294278154754113
"223335_at",-5.49932946344596,2.06327030005797e-07,7.1358599048392e-07
"223339_at",-2.99115635079642,0.00344615797575571,0.00642872928190913
"223340_at",8.56179331677142,2.5427716417745e-14,1.92357573759214e-13
"223341_s_at",-1.50272372989867,0.135406791819707,0.181557022958674
"223342_at",2.89188033387314,0.00449563237239295,0.00819894397183934
"223343_at",13.7904124189961,2.7619339383506e-27,9.37244453302869e-26
"223344_s_at",12.8228871617494,8.06981695218171e-24,1.81109582191655e-22
"223349_s_at",4.77372184115847,5.02339731517099e-06,1.44935526630087e-05
"223358_s_at",3.23693405311599,0.00158355070364036,0.00313676131205194
"223360_at",0.407271652117063,0.68453319925158,0.735569626801102
"223361_at",-2.34086746301193,0.0208443665417227,0.0337039345562544
"223366_at",-2.73340299512193,0.00731731751654888,0.0128848597759328
"223374_s_at",7.58876406665336,1.14995723655398e-11,6.45908613708044e-11
"223378_at",17.307579975948,3.37065523923074e-32,2.22434559361661e-30
"223380_s_at",13.2880390200402,5.81085975803665e-25,1.48459329699559e-23
"223381_at",-3.89771846289447,0.000157606851480042,0.000367322971558835
"223385_at",-2.86782243297105,0.00491251451275902,0.00889575841474391
"223386_at",-3.37749939055339,0.000969251583747108,0.00199378612027459
"223391_at",-0.384423948143539,0.701282940829709,0.750189407904195
"223392_s_at",15.9788622297477,9.81316785338801e-30,4.75570647094816e-28
"223393_s_at",16.2279242781538,8.9582888799614e-31,5.0702607281183e-29
"223395_at",9.04499248394144,2.46835485464167e-15,2.10210033420005e-14
"223397_s_at",-2.62064457930646,0.0100031102689224,0.0171696993968399
"223403_s_at",-2.77164005669666,0.00671539749055119,0.0119101537378165
"223405_at",7.17718130995875,1.37845243891482e-10,6.87806963407047e-10
"223412_at",-1.92927071742895,0.0560589233685018,0.082568314521676
"223413_s_at",-1.65951301845353,0.0997603266024057,0.138441444738265
"223417_at",-6.38092571545795,3.00260320279586e-09,1.28524345760304e-08
"223418_x_at",-1.62126368344018,0.107506267505897,0.147946330329351
"223422_s_at",5.67634418919246,8.46724294564444e-08,3.05798797394164e-07
"223423_at",-6.89092609862731,9.33605199642103e-10,4.24087564031919e-09
"223425_at",-1.46795668473792,0.145065079884795,0.192911736378975
"223426_s_at",-9.23650418831012,6.34652052210335e-16,5.84800001525721e-15
"223427_s_at",-7.71268700640293,1.96298768027587e-11,1.07265725672016e-10
"223433_at",-6.25116553812051,8.09834216293201e-09,3.29284452707786e-08
"223434_at",1.43132773190161,0.154735533011146,0.204301950523846
"223435_s_at",6.32533046030294,4.48897687724353e-09,1.88047145900304e-08
"223437_at",-7.0286405425448,1.73690966485133e-10,8.56470431876453e-10
"223438_s_at",-7.91138592152996,4.00050308809448e-12,2.3544516846364e-11
"223441_at",-3.77921238849396,0.000259687341386186,0.000585098255152837
"223443_s_at",1.43233665732242,0.154416199999996,0.20392458737971
"223447_at",-8.26076106626672,4.31858137484038e-12,2.5330015113852e-11
"223449_at",-0.823575042033529,0.411679446945959,0.478190761983217
"223451_s_at",0.20980000473758,0.834258977534939,0.865628811963859
"223452_s_at",1.79262942005983,0.0760329219069015,0.108574452387866
"223454_at",2.06123907655356,0.0417480580557242,0.0632563638815995
"223457_at",-1.71104955311759,0.0898589794935659,0.126065953861608
"223458_at",-2.11334522676229,0.0366570928328897,0.0562015022889228
"223459_s_at",-2.35251098497311,0.0203346854356786,0.0329347573615147
"223463_at",11.2412590947593,3.56276831646082e-20,5.26203914777851e-19
"223465_at",1.7281870315209,0.0868334351013659,0.122252647440035
"223467_at",-4.46793789113526,1.7121295425128e-05,4.58499481009989e-05
"223468_s_at",10.546897039966,2.4800345246808e-16,2.39330276345675e-15
"223471_at",-4.88425253526165,3.45984688318466e-06,1.01677668115269e-05
"223474_at",9.49311176252276,2.64919633930999e-16,2.54546077013751e-15
"223475_at",14.1202362459678,3.19142063105377e-25,8.37437413644364e-24
"223479_s_at",-1.94108684796489,0.0549297502708943,0.0810900111566901
"223484_at",-5.83606031999045,4.8305304080717e-08,1.79214989398029e-07
"223490_s_at",-0.843762789531336,0.40045201053002,0.467108670876235
"223492_s_at",9.20805511390523,1.90993773680533e-15,1.65378639990938e-14
"223493_at",-2.65106152472733,0.00903814040228421,0.0156432456873464
"223494_at",3.66575260159673,0.000364572317976385,0.000803208908534988
"223495_at",8.55433624724901,1.66066939998445e-13,1.14359063299107e-12
"223497_at",-6.62949266349122,9.51807431647824e-10,4.32147122500224e-09
"223499_at",15.4460685058207,1.35905544386409e-28,5.47434592816735e-27
"223500_at",2.22456574722492,0.0280680773037728,0.0441146997898965
"223501_at",12.7417934102796,5.13112600058771e-24,1.17712281090406e-22
"223502_s_at",14.9211815362208,5.9133557678482e-30,2.99687324339183e-28
"223503_at",3.93459360820721,0.000141799500544859,0.000333135381676969
"223506_at",-3.85402141689897,0.000203702264832307,0.000466964482338421
"223509_at",-3.78369982310642,0.000244898381885706,0.000553788875223612
"223511_at",-0.877266393810218,0.381955182326476,0.448671486707998
"223513_at",0.199082607906985,0.842543870793164,0.872066365097804
"223515_s_at",-5.94104306466341,2.62819554902796e-08,1.00339873398143e-07
"223519_at",6.90499634684311,2.56129055210064e-10,1.23739856330146e-09
"223530_at",-0.0174802440084696,0.986081737882003,0.989071397942536
"223533_at",10.7905966933548,3.11519953426199e-19,4.21190186376067e-18
"223535_at",-3.61987824934462,0.000419910502473027,0.000917437598246224
"223538_at",-1.31633075107232,0.190484526487591,0.244863564055833
"223540_at",-2.64391345746134,0.00960299636555291,0.0165433534366801
"223541_at",-2.97788925362281,0.00352656954767982,0.00656621929948597
"223542_at",-2.52312063932154,0.0129798948784185,0.0218368637203856
"223545_at",-3.96247631561231,0.000128292723197778,0.000303750160511624
"223547_at",-1.77368298432328,0.0787261096487899,0.111894831677521
"223551_at",-1.6900235295431,0.0933859309233424,0.130424082921397
"223553_s_at",11.5674212740453,3.60313922542572e-20,5.31660162777374e-19
"223556_at",-3.63623790890645,0.000412072657695805,0.000901329023349302
"223562_at",11.2893891484395,5.12267097894042e-19,6.72670461823947e-18
"223565_at",0.656419418470576,0.512879024212986,0.576231826957544
"223566_s_at",-0.811800136539831,0.41878163859296,0.485132266474911
"223568_s_at",-3.1000651299245,0.00244329123114274,0.00467265512548545
"223569_at",-1.67251786296865,0.0970165205332317,0.135008273548937
"223571_at",8.17900079724578,1.30223527532979e-12,8.03304083127064e-12
"223575_at",-2.64680665655244,0.00925179774786236,0.0159791602042376
"223576_at",-5.08825988634005,1.21952678555335e-06,3.8160656558437e-06
"223577_x_at",0.298778495021094,0.765651289482274,0.806748212888375
"223578_x_at",-1.52691253704937,0.129472795481432,0.174460345149539
"223580_at",-2.33357513416268,0.0212395214500804,0.0342668891749787
"223582_at",-4.40120438587246,2.22027887181253e-05,5.84788535643439e-05
"223584_s_at",2.71381706633571,0.00762269601144021,0.0133755113991191
"223586_at",0.457052070830519,0.648563622022695,0.702565287114275
"223587_s_at",-5.18750045514927,7.86421228602541e-07,2.53498657517527e-06
"223590_at",-2.01812699666018,0.0459370256846281,0.0688899907472404
"223593_at",-2.86866070829352,0.00483275571850308,0.00876155899959618
"223595_at",5.58674862419602,1.26941469336866e-07,4.48839103163729e-07
"223596_at",3.98514489629594,0.000143260767739491,0.000336262749523843
"223597_at",-11.0977608049692,1.28476127758793e-20,1.98446990964478e-19
"223599_at",7.58227093156899,2.81994448893189e-11,1.51163840768599e-10
"223602_at",-3.73213963868132,0.000304148405747092,0.000678081293318847
"223606_x_at",4.55791903333247,1.1760901822885e-05,3.21218854296057e-05
"223608_at",-0.0773609673849482,0.938455250646125,0.950964183394533
"223611_s_at",-8.97789873500268,1.3728468985751e-14,1.07093107158464e-13
"223612_s_at",-8.2513577954456,2.1634815158606e-13,1.46768466089091e-12
"223614_at",9.3285004680216,7.76452337280486e-14,5.57722225407401e-13
"223616_at",1.5939631155303,0.113451438506297,0.155122986100834
"223620_at",9.57476458042235,2.70478918660173e-16,2.59405508384785e-15
"223623_at",8.76149360782715,1.38529053696893e-12,8.52165237894257e-12
"223628_at",-1.41059364237116,0.161088328846445,0.211869884127781
"223631_s_at",-1.9498480881274,0.0543154150517568,0.0802442084998233
"223632_s_at",-2.27321529952806,0.0249990492506158,0.0397301670246427
"223633_s_at",-3.07882334420732,0.00261863091628245,0.00498156627204469
"223634_at",-3.40782445325453,0.00087000061609797,0.00180567044358235
"223635_s_at",-0.986939027883087,0.325603967290028,0.391249521519739
"223636_at",-2.40959679306486,0.0174397398969857,0.028686411362161
"223638_at",-1.70035023057014,0.091495403258848,0.128060533730886
"223640_at",9.52863071258612,1.94207644041717e-15,1.67973906514164e-14
"223641_at",5.93910074450436,2.90797505892596e-08,1.10558659509252e-07
"223642_at",-0.978500740477676,0.32973219324648,0.395382885089802
"223645_s_at",-1.82268040614723,0.0709239678331532,0.10190276050474
"223646_s_at",-1.75811261163486,0.0814110577219404,0.115341008875557
"223649_s_at",-3.15086760374805,0.00203786620423683,0.00395584292092937
"223650_s_at",2.54645054399416,0.0120524676882053,0.0203805112756174
"223651_x_at",-0.444324626558389,0.657629887607886,0.710500508361648
"223655_at",-1.84342613949512,0.0678031446014963,0.0979827326331193
"223658_at",-3.44558206364805,0.000777935286110367,0.00162735548064993
"223660_at",7.08768022580133,9.60212864903647e-10,4.35788044004659e-09
"223661_at",-1.26183511083387,0.209407620183322,0.266253453619985
"223665_at",-1.06888238203744,0.287369924252938,0.351517020453901
"223666_at",-2.33353785723666,0.0213329753106565,0.0343990811999301
"223672_at",10.00414720944,3.80409256875704e-15,3.15306614410926e-14
"223674_s_at",1.07878204451381,0.28289226460416,0.346531851459819
